,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult)
1,3,21, 01/03 21,0,0,0.292356,0,0,1.13687,0,2.19655,2.67065,0.773183,0,1.42923,7.06961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3476,1269.81,1106.78,8.6698,89.9626,100,0.000458719,0.0060051,0.006288,0,0,0,8.57976,
1,3,22, 01/03 22,0,0,0.292356,0,0,1.40089,0,2.17607,0.998977,0.656865,0,1.69325,5.52516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8197,1269.81,1106.78,8.66731,89.9626,100,0.000458588,0.0060051,0.006288,4e-05,0,0,8.16515,
1,3,23, 01/03 23,0,0,0.292356,0,0.0728099,1.45693,0,1.94545,0.930891,0.431067,0,1.82209,5.1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2714,1269.81,1106.78,8.66731,89.9626,100,0.000458588,0.0060051,0.006288,0.000308398,0,0,7.73454,
1,3,24, 01/03 24,0,0,0.292356,0,0.0728099,0.799348,0,1.65907,0.45175,0.266851,0,1.16451,3.54218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0983,1269.81,1106.78,8.66731,89.9626,100,0.000458588,0.0060051,0.006288,0.000822165,0,0,8.38396,
1,4,1, 01/04 01,0,0,0.292356,0,0.0728099,0.376356,0,1.36184,0.413988,0.157374,0,0.741522,2.67472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5699,1269.81,1106.78,8.6085,89.9626,100,0.000455476,0.0060051,0.006288,0.0018176,0,0,7.96892,
1,4,2, 01/04 02,0.155069,0,0.315115,0,0.0728099,0,0,1.25303,0.39033,0.130004,0,0.542994,2.31635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4009,1269.81,1106.78,8.59354,89.9626,100,0.000454684,0.0060051,0.006288,0.00100802,0,0,6.26543,
1,4,3, 01/04 03,0.408029,0,0.352533,0,0.0711612,0,0,1.18786,0.376895,0.102635,0,0.831723,2.49911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5737,1269.81,1106.78,8.56014,89.9626,100,0.000452917,0.0060051,0.006288,0.000277271,0,0,4.83036,
1,4,4, 01/04 04,0.615449,0,0.38368,0,0.0682631,0,0,1.18448,0.626415,0.11632,0,1.06739,2.9946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0387,1269.81,1106.78,8.56908,89.9626,100,0.00045339,0.0060051,0.006288,7.31e-05,0,0,4.41021,
1,4,5, 01/04 05,0.837142,0,0.417726,0,0.0656915,0,0,1.12495,2.53845,0.143689,0,1.32056,5.12765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.82453,1269.81,1106.78,8.57095,89.9626,100,0.000453489,0.0060051,0.006288,9.56e-06,0,0,4.242,
1,4,6, 01/04 06,0.932792,0,0.432603,0,0.0628631,0.90978,0,1.219,0.364292,0.212113,0,2.33804,4.13344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0102,1269.81,1106.78,8.55176,89.9626,100,0.000452474,0.0060051,0.006288,9.81e-05,0,0,4.3878,
1,4,7, 01/04 07,0.795097,0,0.411288,0,0.0614257,1.80014,0,1.369,0.400363,0.287378,0,3.06795,5.12468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1228,1269.81,1106.78,8.54667,89.9626,100,0.000452204,0.0060051,0.006288,0.000932243,0,0,6.047,
1,4,8, 01/04 08,0.575534,0,0.377662,0,0.0631986,0.753356,0,1.47074,0.535804,0.280536,0,1.76975,4.05683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4526,1269.81,1106.78,8.08668,89.9626,100,0.000427866,0.0060051,0.006288,0.000470961,-1.67517,0,4.73526,
1,4,9, 01/04 09,0.149324,0,0.314136,0,0.0659918,3.42376,0,1.38294,0.871684,0.23264,0,3.95321,6.44048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96433,1269.81,1106.78,3.15172,89.9626,100,0.000166758,0.0060051,0.006288,0.000100617,-4.87956,0,1.99565,
1,4,10, 01/04 10,0,0,0.292356,0,0,5.70887,0,1.32977,2.56583,0.198428,0,6.00123,10.0953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71684,1269.81,1106.78,2.88991,89.9626,100,0.000152905,0.0060051,0.006288,0,-7.36039,0,1.80127,
1,4,11, 01/04 11,0,0,0.292356,0,0,3.4262,0,1.35231,6.37654,0.184743,0,3.71855,11.6321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6988,1269.81,1106.78,2.46036,89.9626,100,0.000130178,0.0060051,0.006288,0,-8.86281,0,1.7871,
1,4,12, 01/04 12,0,0,0.292356,0,0,2.13983,0,1.33088,6.92819,0.171058,0,2.43219,10.8623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70262,1269.81,1106.78,2.46103,89.9626,100,0.000130213,0.0060051,0.006288,0,-9.77589,0,1.7901,
1,4,13, 01/04 13,0,0,0.292356,0,0,1.63299,0,1.31879,5.0328,0.143689,0,1.92535,8.42064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70046,1269.81,1106.78,2.45116,89.9626,100,0.000129691,0.0060051,0.006288,0,-9.76522,0,1.78841,
1,4,14, 01/04 14,0,0,0.292356,0,0,1.23934,0,1.35906,3.99909,0.143689,0,1.5317,7.03354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70252,1269.81,1106.78,2.44747,89.9626,100,0.000129496,0.0060051,0.006288,0,-8.67321,0,1.79002,
1,4,15, 01/04 15,0,0,0.292356,0,0,2.50209,0,1.42556,3.44042,0.143689,0,2.79445,7.80411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69767,1269.81,1106.78,2.33758,89.9626,100,0.000123681,0.0060051,0.006288,0,-6.85673,0,1.78621,
1,4,16, 01/04 16,0,0,0.292356,0,0,1.09576,0,1.49922,2.42218,0.177901,0,1.38811,5.48741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82721,1269.81,1106.78,2.70266,89.9626,100,0.000142998,0.0060051,0.006288,0,-4.30552,0,1.88795,
1,4,17, 01/04 17,0,0,0.292356,0,0,1.70542,0,1.68241,3.19078,0.212113,0,1.99777,7.08308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.24782,1269.81,1106.78,6.11869,89.9626,100,0.00032374,0.0060051,0.006288,0,-1.14942,0,3.00368,
1,4,18, 01/04 18,0,0,0.292356,0,0,0.90341,0,1.89695,2.41196,0.301063,0,1.19577,5.80574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2678,1269.81,1106.78,8.65227,89.9626,100,0.000457791,0.0060051,0.006288,0,0,0,4.59013,
1,4,19, 01/04 19,0,0,0.292356,0,0,0.598022,0,2.03865,5.23133,0.574758,0,0.890378,8.73512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2289,1269.81,1106.78,8.65277,89.9626,100,0.000457818,0.0060051,0.006288,0,0,0,4.55962,
1,4,20, 01/04 20,0,0,0.292356,0,0,1.37397,0,2.11929,1.64618,0.800555,0,1.66633,6.23235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2759,1269.81,1106.78,8.66159,89.9626,100,0.000458285,0.0060051,0.006288,0,0,0,4.59648,
1,4,21, 01/04 21,0,0,0.292356,0,0,2.47866,0,2.19655,3.09013,0.773183,0,2.77102,8.83088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.219,1269.81,1106.78,8.65242,89.9626,100,0.0004578,0.0060051,0.006288,0,0,0,4.55184,
1,4,22, 01/04 22,0,0,0.292356,0,0,2.38082,0,2.17607,1.64417,0.656865,0,2.67318,7.15028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4266,1269.81,1106.78,8.6488,89.9626,100,0.000457608,0.0060051,0.006288,0,0,0,4.71489,
1,4,23, 01/04 23,0,0,0.292356,0,0,1.3725,0,1.94545,2.3398,0.431067,0,1.66486,6.38117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2528,1269.81,1106.78,8.63964,89.9626,100,0.000457123,0.0060051,0.006288,0,0,0,4.57837,
1,4,24, 01/04 24,0,0,0.292356,0,0,0.99177,0,1.65907,0.45943,0.266851,0,1.28413,3.66947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.331,1269.81,1106.78,8.64326,89.9626,100,0.000457315,0.0060051,0.006288,0.00082961,0,0,6.21057,
1,5,1, 01/05 01,0,0,0.292356,0,0.0728099,0.581523,0,1.35815,0.410074,0.157374,0,0.946689,2.87229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4333,1269.81,1106.78,6.04496,89.9626,100,0.000319839,0.0060051,0.006288,0.000881491,0,0,4.72015,
1,5,2, 01/05 02,0,0,0.292356,0,0.0728099,0.104481,0,1.23878,0.394546,0.130004,0,0.469647,2.23298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2348,1269.81,1106.78,5.99509,89.9626,100,0.0003172,0.0060051,0.006288,0.00163865,0,0,6.13501,
1,5,3, 01/05 03,0,0,0.292356,0,0.0728099,0.115314,0,1.19145,0.380699,0.102635,0,0.48048,2.15526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7127,1269.81,1106.78,5.99931,89.9626,100,0.000317423,0.0060051,0.006288,0.000599069,0,0,4.15417,
1,5,4, 01/05 04,0,0,0.292356,0,0.0728099,0.484068,0,1.18438,0.374297,0.11632,0,0.849234,2.52423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57841,1269.81,1106.78,5.9573,89.9626,100,0.000315201,0.0060051,0.006288,0.000136789,0,0,3.26332,
1,5,5, 01/05 05,0,0,0.292356,0,0.0728099,0.621134,0,1.12854,0.362062,0.143689,0,0.9863,2.62059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.64904,1269.81,1106.78,5.8449,89.9626,100,0.000309254,0.0060051,0.006288,0.000182414,0,0,3.31879,
1,5,6, 01/05 06,0,0,0.292356,0,0.0728099,0,0,1.22259,0.431452,0.212113,0,0.365166,2.23132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9596,1269.81,1106.78,5.85271,89.9626,100,0.000309667,0.0060051,0.006288,0.000315754,0,0,3.5627,
1,5,7, 01/05 07,0,0,0.292356,0,0.0728099,0,0,1.39369,0.687455,0.287378,0,0.365166,2.73369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0659,1269.81,1106.78,5.88205,89.9626,100,0.000311219,0.0060051,0.006288,0.00077179,0,0,4.43157,
1,5,8, 01/05 08,0,0,0.292356,0,0.0728099,0.430347,0,1.49912,2.42267,0.280536,0,0.795513,4.99785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3064,1269.81,1106.78,5.94419,89.9626,100,0.000314507,0.0060051,0.006288,0.000860577,-0.358415,0,4.62047,
1,5,9, 01/05 09,0,0,0.292356,0,0,1.60185,0,1.3898,3.48221,0.23264,0,1.89421,6.99887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94428,1269.81,1106.78,4.70521,89.9626,100,0.000248953,0.0060051,0.006288,0.000266434,-3.66854,0,2.76528,
1,5,10, 01/05 10,0,0,0.292356,0,0,0.821121,0,1.30466,1.2331,0.198428,0,1.11348,3.84967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03692,1269.81,1106.78,3.25758,89.9626,100,0.000172359,0.0060051,0.006288,0,-6.47378,0,2.05265,
1,5,11, 01/05 11,0,0,0.292356,0,0,0.756731,0,1.32012,0.936652,0.184743,0,1.04909,3.49061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02991,1269.81,1106.78,3.20934,89.9626,100,0.000169806,0.0060051,0.006288,0,-7.81894,0,2.04715,
1,5,12, 01/05 12,0,0,0.292356,0,0,1.63452,0,1.32012,3.06459,0.171058,0,1.92687,6.48265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02955,1269.81,1106.78,3.07426,89.9626,100,0.000162659,0.0060051,0.006288,0,-6.67656,0,2.04687,
1,5,13, 01/05 13,0,0,0.292356,0,0,1.52402,0,1.32217,5.07012,0.143689,0,1.81637,8.35235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02647,1269.81,1106.78,3.07532,89.9626,100,0.000162715,0.0060051,0.006288,0,-5.2895,0,2.04444,
1,5,14, 01/05 14,0,0,0.292356,0,0,1.08383,0,1.35189,1.64236,0.143689,0,1.37619,4.51412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01978,1269.81,1106.78,3.0294,89.9626,100,0.000160285,0.0060051,0.006288,0,-6.5862,0,2.03919,
1,5,15, 01/05 15,0,0,0.292356,0,0,0.4942,0,1.40086,3.49237,0.143689,0,0.786556,5.82348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02144,1269.81,1106.78,3.04112,89.9626,100,0.000160906,0.0060051,0.006288,0,-3.47393,0,2.0405,
1,5,16, 01/05 16,0,0,0.292356,0,0,0.877594,0,1.44256,4.06714,0.177901,0,1.16995,6.85755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03933,1269.81,1106.78,3.13924,89.9626,100,0.000166097,0.0060051,0.006288,0,-2.0045,0,2.05455,
1,5,17, 01/05 17,0,0,0.292356,0,0,0.520828,0,1.62943,4.93533,0.212113,0,0.813184,7.59007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.50413,1269.81,1106.78,4.21873,89.9626,100,0.000223213,0.0060051,0.006288,0,-0.787021,0,2.4196,
1,5,18, 01/05 18,0,0,0.292356,0,0,0.922244,0,1.87574,2.6403,0.301063,0,1.2146,6.0317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33933,1269.81,1106.78,5.97741,89.9626,100,0.000316265,0.0060051,0.006288,0,0,0,3.07555,
1,5,19, 01/05 19,0,0,0.292356,0,0,1.04792,0,2.04213,1.58648,0.574758,0,1.34028,5.54365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.54193,1269.81,1106.78,6.02218,89.9626,100,0.000318633,0.0060051,0.006288,7.62e-05,0,0,3.23467,
1,5,20, 01/05 20,0,0,0.292356,0,0,0.302306,0,2.14768,1.09128,0.800555,0,0.594662,4.63417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.17985,1269.81,1106.78,6.01521,89.9626,100,0.000318265,0.0060051,0.006288,0.000336117,0,0,3.73568,
1,5,21, 01/05 21,0,0,0.292356,0,0,0.684014,0,2.23908,0.728377,0.773183,0,0.976371,4.71701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25554,1269.81,1106.78,6.00052,89.9626,100,0.000317488,0.0060051,0.006288,0.000375495,0,0,3.79513,
1,5,22, 01/05 22,0,0,0.292356,0,0,0.088549,0,2.22228,0.573048,0.656865,0,0.380905,3.8331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4442,1269.81,1106.78,6.1501,89.9626,100,0.000325402,0.0060051,0.006288,0.000844076,0,0,4.7287,
1,5,23, 01/05 23,0,0,0.292356,0,0,0.116772,0,1.97035,0.49559,0.431067,0,0.409128,3.30614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2131,1269.81,1106.78,6.12108,89.9626,100,0.000323866,0.0060051,0.006288,0.00110129,0,0,5.33254,
1,5,24, 01/05 24,0,0,0.292356,0,0,0.877573,0,1.68828,0.707841,0.266851,0,1.16993,3.8329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9235,1269.81,1106.78,6.16979,89.9626,100,0.000326443,0.0060051,0.006288,0.00177786,0,0,6.67588,
1,6,1, 01/06 01,0,0,0.292356,0,0,0.720584,0,1.35815,2.59694,0.157374,0,1.01294,5.1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8319,1269.81,1106.78,4.42673,89.9626,100,0.000234218,0.0060051,0.006288,0.00217083,0,0,6.60395,
1,6,2, 01/06 02,0,0,0.292356,0,0,0.224419,0,1.23878,0.396908,0.130004,0,0.516776,2.28247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0532,1269.81,1106.78,4.42091,89.9626,100,0.000233911,0.0060051,0.006288,0.00148429,0,0,5.207,
1,6,3, 01/06 03,0,0,0.292356,0,0,0.318444,0,1.19145,0.383644,0.102635,0,0.6108,2.28853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.50192,1269.81,1106.78,4.40316,89.9626,100,0.000232971,0.0060051,0.006288,0.000430083,0,0,3.20325,
1,6,4, 01/06 04,0,0,0.292356,0,0,0.673214,0,1.18438,0.377306,0.11632,0,0.965571,2.64357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.79091,1269.81,1106.78,4.39747,89.9626,100,0.00023267,0.0060051,0.006288,0.00013608,0,0,2.64483,
1,6,5, 01/06 05,0,0,0.292356,0,0,0.156733,0,1.12854,0.365692,0.143689,0,0.449089,2.08701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5844,1269.81,1106.78,4.39098,89.9626,100,0.000232327,0.0060051,0.006288,5.18e-05,0,0,2.48264,
1,6,6, 01/06 06,0,0,0.292356,0,0,0.507482,0,1.22259,0.436164,0.212113,0,0.799838,2.6707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54192,1269.81,1106.78,4.38864,89.9626,100,0.000232203,0.0060051,0.006288,3.51e-05,0,0,2.44928,
1,6,7, 01/06 07,0,0,0.292356,0,0,0.565575,0,1.39369,0.512583,0.287378,0,0.857931,3.05158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.88705,1269.81,1106.78,4.38026,89.9626,100,0.000231759,0.0060051,0.006288,0.0001788,0,0,2.72033,
1,6,8, 01/06 08,0,0,0.292356,0,0,1.17991,0,1.49912,0.59008,0.280536,0,1.47227,3.84201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.86047,1269.81,1106.78,4.32596,89.9626,100,0.000228887,0.0060051,0.006288,0.0001788,-0.826697,0,2.69946,
1,6,9, 01/06 09,0,0,0.292356,0,0,2.44022,0,1.3898,0.582088,0.23264,0,2.73258,4.93711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95183,1269.81,1106.78,3.08999,89.9626,100,0.000163491,0.0060051,0.006288,0,-2.32365,0,1.98583,
1,6,10, 01/06 10,0,0,0.292356,0,0,1.85941,0,1.30466,0.698797,0.198428,0,2.15176,4.35365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92497,1269.81,1106.78,2.90843,89.9626,100,0.000153885,0.0060051,0.006288,0,-7.04111,0,1.96473,
1,6,11, 01/06 11,0,0,0.292356,0,0,0.947917,0,1.32012,2.24116,0.184743,0,1.24027,4.9863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9316,1269.81,1106.78,2.91983,89.9626,100,0.000154488,0.0060051,0.006288,0,-8.74889,0,1.96994,
1,6,12, 01/06 12,0,0,0.292356,0,0,1.88082,0,1.32012,2.79838,0.171058,0,2.17318,6.46274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92278,1269.81,1106.78,2.90745,89.9626,100,0.000153833,0.0060051,0.006288,0,-7.58937,0,1.96301,
1,6,13, 01/06 13,0,0,0.292356,0,0,1.40612,0,1.32217,1.36354,0.143689,0,1.69847,4.52788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9338,1269.81,1106.78,2.914,89.9626,100,0.00015418,0.0060051,0.006288,0,-4.24246,0,1.97167,
1,6,14, 01/06 14,0,0,0.292356,0,0,0.812407,0,1.35189,0.591585,0.143689,0,1.10476,3.19192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93146,1269.81,1106.78,2.9164,89.9626,100,0.000154307,0.0060051,0.006288,0,-6.02765,0,1.96982,
1,6,15, 01/06 15,0,0,0.292356,0,0,0.543641,0,1.40086,0.611063,0.143689,0,0.835997,2.99161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92609,1269.81,1106.78,2.90406,89.9626,100,0.000153654,0.0060051,0.006288,0,-3.5407,0,1.96561,
1,6,16, 01/06 16,0,0,0.292356,0,0,0.184819,0,1.44256,0.856644,0.177901,0,0.477175,2.95428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00572,1269.81,1106.78,3.06429,89.9626,100,0.000162132,0.0060051,0.006288,0,-3.50768,0,2.02815,
1,6,17, 01/06 17,0,0,0.292356,0,0,0,0,1.62943,2.36082,0.212113,0,0.292356,4.49473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32992,1269.81,1106.78,3.82576,89.9626,100,0.000202421,0.0060051,0.006288,0,-1.01664,0,2.28277,
1,6,18, 01/06 18,0,0,0.292356,0,0,0.0800857,0,1.87574,2.7021,0.301063,0,0.372442,5.25134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43846,1269.81,1106.78,4.37156,89.9626,100,0.000231299,0.0060051,0.006288,0,0,0,2.36802,
1,6,19, 01/06 19,0,0,0.292356,0,0,0.550819,0,2.04213,1.71324,0.574758,0,0.843176,5.1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43905,1269.81,1106.78,4.37772,89.9626,100,0.000231625,0.0060051,0.006288,0,0,0,2.36849,
1,6,20, 01/06 20,0,0,0.292356,0,0,1.56735,0,2.14768,3.05306,0.800555,0,1.85971,7.861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4371,1269.81,1106.78,4.37258,89.9626,100,0.000231353,0.0060051,0.006288,0,0,0,2.36695,
1,6,21, 01/06 21,0,0,0.292356,0,0,5.16462,0,2.23908,1.55652,0.773183,0,5.45698,10.0258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4362,1269.81,1106.78,4.36951,89.9626,100,0.000231191,0.0060051,0.006288,0,0,0,2.36624,
1,6,22, 01/06 22,0,0,0.292356,0,0,5.20987,0,2.22228,0.838251,0.656865,0,5.50223,9.21963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.44072,1269.81,1106.78,4.39107,89.9626,100,0.000232331,0.0060051,0.006288,0,0,0,2.36979,
1,6,23, 01/06 23,0,0,0.292356,0,0,2.99376,0,1.97035,2.94566,0.431067,0,3.28612,8.63319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43888,1269.81,1106.78,4.37719,89.9626,100,0.000231597,0.0060051,0.006288,0,0,0,2.36834,
1,6,24, 01/06 24,0,0,0.292356,0,0,0.891057,0,1.68828,3.16047,0.266851,0,1.18341,6.29901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43828,1269.81,1106.78,4.37339,89.9626,100,0.000231396,0.0060051,0.006288,0,0,0,2.36788,
